VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2023-01-26 04:22:31,2023-01-26 04:26:34,1,1.03,1,N,128,53,2,6.81,0.0,0.5,1.59,0.0,0.3,11.7,2.5
2,2023-01-01 15:46:44,2023-01-01 17:05:03,1,13.67,1,N,129,53,1,56.99,0.0,0.5,7.86,0.0,0.3,68.15,2.5
1,2023-01-08 08:39:53,2023-01-08 09:12:22,2,3.7,1,N,170,86,2,20.98,0.5,0.5,0.0,0.0,0.3,21.78,0.0
1,2023-01-01 21:46:33,2023-01-01 23:50:36,2,13.88,1,N,261,223,1,68.08,0.5,0.5,18.85,0.0,0.3,90.23,2.5
1,2023-01-19 06:01:08,2023-01-19 06:08:46,1,1.49,1,N,261,7,2,9.05,0.0,0.5,0.0,0.0,0.3,9.85,0.0
2,2023-01-12 14:52:58,2023-01-12 15:10:16,1,3.51,1,N,129,162,1,16.02,0.0,0.5,1.75,0.0,0.3,21.07,2.5
2,2023-01-15 15:35:22,2023-01-15 15:43:26,1,1.37,1,N,234,202,1,9.34,0.0,0.5,0.0,0.0,0.3,12.64,2.5
2,2023-01-03 08:00:07,2023-01-03 08:04:06,2,0.85,1,N,151,59,2,6.36,0.0,0.5,1.38,0.0,0.3,11.04,2.5
2,2023-01-23 08:03:16,2023-01-23 08:09:05,5,1.06,1,N,63,100,1,5.7,0.5,0.5,1.0,0.0,0.3,10.0,2.5
2,2023-01-30 20:42:07,2023-01-30 20:57:54,2,1.78,1,N,186,76,2,11.48,0.5,0.5,2.49,9.92,0.3,24.69,0.0
2,2023-01-12 08:15:26,2023-01-12 08:22:12,1,1.96,1,N,161,116,1,9.11,1.0,0.5,1.42,0.0,0.3,11.33,0.0
2,2023-01-17 15:18:29,2023-01-17 15:30:47,1,2.2,1,N,1,121,1,11.09,0.5,0.5,1.32,0.0,0.3,13.21,0.0
2,2023-01-01 07:38:22,2023-01-01 08:16:11,2,10.98,1,N,73,29,3,39.22,0.5,0.5,4.98,0.0,0.3,47.5,2.5
1,2023-01-03 15:12:50,2023-01-03 15:27:49,1,3.89,1,N,110,158,1,15.78,0.0,0.5,2.15,0.0,0.3,21.23,2.5
1,2023-01-06 11:50:16,2023-01-06 12:30:45,1,8.3,1,N,236,236,2,33.87,0.5,0.5,9.3,0.0,0.3,43.97,0.0
1,2023-01-08 10:18:57,2023-01-08 10:33:38,2,1.62,1,N,261,100,1,10.84,0.5,0.5,2.39,1.18,0.3,15.21,0.0
2,2023-01-13 15:17:31,2023-01-13 15:37:01,1,2.2,6,N,116,110,1,13.23,0.5,0.5,2.14,0.0,0.3,16.17,0.0
1,2023-01-03 16:26:36,2023-01-03 16:49:46,1,2.24,1,N,7,25,2,15.28,0.0,0.5,3.64,0.0,0.3,22.22,2.5
1,2023-01-19 19:43:36,2023-01-19 20:06:57,2,4.92,1,N,97,76,1,21.81,0.0,0.5,0.0,0.0,0.3,22.61,0.0
1,2023-01-13 12:06:12,2023-01-13 12:20:42,2,2.91,1,N,128,121,2,13.81,1.0,0.5,2.93,5.18,0.3,25.22,2.5
1,2023-01-21 11:05:01,2023-01-21 11:13:07,1,1.43,1,N,236,232,2,8.73,1.0,0.5,1.25,0.0,0.3,10.78,0.0
1,2023-01-13 23:31:00,2023-01-13 23:41:05,1,2.12,1,N,261,86,2,10.74,0.5,0.5,1.46,0.0,0.3,15.5,2.5
1,2023-01-05 19:53:39,2023-01-05 21:20:27,3,23.61,1,N,114,246,2,83.41,0.5,0.5,18.74,10.41,0.3,113.36,0.0
2,2023-01-15 18:08:03,2023-01-15 18:17:16,1,1.44,1,N,170,79,1,8.35,1.0,0.5,0.0,0.0,0.3,11.65,2.5
1,2023-01-27 17:21:14,2023-01-27 17:25:38,2,0.6,1,N,7,53,1,5.51,0.5,0.5,0.85,0.0,0.3,9.66,2.5
1,2023-01-14 18:05:59,2023-01-14 18:37:04,1,5.4,1,N,151,116,1,24.21,1.0,0.5,2.79,0.0,0.3,30.3,2.5
1,2023-01-06 09:15:19,2023-01-06 09:21:56,1,1.09,5,N,170,67,1,6.8,0.5,0.5,0.0,0.0,0.3,10.1,2.5
1,2023-01-25 19:54:05,2023-01-25 20:00:03,1,2.29,1,N,110,96,4,11.12,0.0,0.5,1.94,0.0,0.3,16.36,2.5
1,2023-01-03 08:20:27,2023-01-03 08:29:49,1,1.93,1,N,261,87,1,10.34,1.0,0.5,1.6,0.0,0.3,15.24,2.5
2,2023-01-03 08:07:04,2023-01-03 08:26:33,1,2.04,1,N,73,128,1,13.67,0.5,0.5,0.0,0.0,0.3,16.97,2.5
1,2023-01-16 18:05:40,2023-01-16 20:13:28,4,7.84,1,N,161,167,1,54.49,0.5,0.5,13.98,0.0,0.3,71.77,2.5
1,2023-01-26 07:50:28,2023-01-26 08:05:12,1,1.67,1,N,114,158,2,10.7,0.0,0.5,1.98,0.0,0.3,15.98,2.5
1,2023-01-21 16:06:00,2023-01-21 16:20:57,1,2.46,1,N,232,7,3,12.6,0.5,0.5,1.88,0.0,0.3,15.28,0.0
1,2023-01-27 23:07:16,2023-01-28 00:12:53,1,7.36,1,N,246,1,2,37.38,0.0,0.5,9.58,0.0,0.3,47.76,0.0
2,2023-01-01 14:43:02,2023-01-01 14:45:18,3,0.68,1,N,247,67,1,4.46,0.0,0.5,0.0,0.0,0.3,5.26,0.0
1,2023-01-29 19:34:02,2023-01-29 19:38:24,1,1.05,1,N,114,162,2,6.75,0.5,0.5,1.22,0.0,0.3,11.27,2.5
2,2023-01-31 00:19:03,2023-01-31 00:42:30,4,5.64,2,N,162,72,1,22.91,0.0,0.5,2.76,0.0,0.3,28.97,2.5
1,2023-01-31 14:41:12,2023-01-31 15:09:17,1,6.9,1,N,261,223,1,26.55,0.5,0.5,4.25,0.0,0.3,31.6,0.0
1,2023-01-26 21:07:02,2023-01-26 21:36:10,1,2.9,1,N,237,167,1,17.85,0.5,0.5,4.94,0.0,0.3,26.09,2.5
2,2023-01-16 07:35:48,2023-01-16 07:49:41,1,2.13,1,N,128,202,1,11.87,0.5,0.5,0.0,0.0,0.3,15.17,2.5
2,2023-01-24 13:11:56,2023-01-24 13:20:14,2,1.36,1,N,158,161,2,8.99,1.0,0.5,1.92,15.09,0.3,29.3,2.5
2,2023-01-02 00:10:19,2023-01-02 00:15:00,1,1.23,1,N,232,1,1,7.26,0.5,0.5,1.07,0.71,0.3,12.34,2.5
2,2023-01-11 17:57:37,2023-01-11 18:02:34,1,1.15,1,N,67,250,1,7.34,0.5,0.5,1.35,0.0,0.3,9.49,0.0
1,2023-01-15 07:55:18,2023-01-15 08:57:02,1,8.3,1,N,128,162,2,39.31,0.5,0.5,9.9,0.0,0.3,50.01,0.0
1,2023-01-01 14:40:01,2023-01-01 14:49:49,1,2.21,1,N,261,202,2,11.14,0.5,0.5,1.13,0.0,0.3,13.07,0.0
2,2023-01-27 20:19:02,2023-01-27 20:35:45,2,1.75,1,N,163,79,1,11.7,0.5,0.5,2.38,0.0,0.3,14.88,0.0
2,2023-01-18 22:50:56,2023-01-18 22:54:16,2,1.01,1,N,224,224,1,5.99,0.0,0.5,0.0,0.0,0.3,6.79,0.0
1,2023-01-31 11:56:52,2023-01-31 12:16:49,1,2.94,1,N,163,45,2,15.34,0.5,0.5,2.47,0.0,0.3,21.11,2.5
1,2023-01-02 11:10:47,2023-01-02 11:30:17,5,2.11,1,N,162,113,1,12.95,1.0,0.5,2.94,0.0,0.3,19.19,2.5
2,2023-01-11 21:32:46,2023-01-11 21:46:42,1,2.49,1,N,224,163,1,12.64,0.0,0.5,2.72,0.0,0.3,18.66,2.5
2,2023-01-10 21:49:12,2023-01-10 22:05:18,2,1.75,1,N,79,29,1,11.96,0.5,0.5,1.85,0.0,0.3,14.61,0.0
1,2023-01-25 12:36:50,2023-01-25 12:49:02,1,2.79,1,N,151,120,1,13.85,0.5,0.5,1.85,0.0,0.3,16.5,0.0
1,2023-01-08 16:04:05,2023-01-08 16:45:00,1,7.27,1,N,128,129,2,31.15,0.0,0.5,3.97,15.48,0.3,51.4,0.0
2,2023-01-24 15:33:02,2023-01-24 15:53:56,2,9.21,1,N,102,29,1,31.31,0.0,0.5,8.71,0.0,0.3,40.82,0.0
1,2023-01-19 17:00:05,2023-01-19 17:08:04,1,2.4,1,N,102,110,1,11.03,0.0,0.5,3.05,0.0,0.3,17.38,2.5
1,2023-01-28 19:01:53,2023-01-28 19:39:51,1,7.18,1,N,232,202,1,30.21,1.0,0.5,3.92,0.0,0.3,37.43,2.5
1,2023-01-15 07:34:07,2023-01-15 07:54:32,1,0.99,3,N,132,117,1,11.08,0.0,0.5,0.0,0.0,0.3,11.88,0.0
2,2023-01-12 16:33:57,2023-01-12 16:45:25,2,2.11,1,N,236,117,1,11.47,1.0,0.5,1.38,0.0,0.3,16.15,2.5
1,2023-01-13 14:45:19,2023-01-13 15:03:52,3,1.57,1,N,72,129,3,11.54,0.0,0.5,2.69,0.0,0.3,17.53,2.5
1,2023-01-03 17:19:11,2023-01-03 17:21:28,2,0.58,1,N,121,1,1,4.46,0.5,0.5,0.0,0.0,0.3,7.76,2.5
2,2023-01-26 11:24:55,2023-01-26 11:32:43,1,1.39,1,N,113,73,2,8.59,0.0,0.5,0.0,0.0,0.3,11.89,2.5
2,2023-01-02 22:23:52,2023-01-02 22:29:44,2,1.57,1,N,158,29,2,7.4,0.0,0.5,0.0,0.0,0.3,10.7,2.5
2,2023-01-30 13:24:03,2023-01-30 13:52:49,2,4.01,1,N,7,132,2,19.15,1.0,0.5,4.34,0.0,0.3,26.79,2.5
2,2023-01-22 04:09:05,2023-01-22 04:39:12,1,2.77,6,N,101,78,1,17.45,0.0,0.5,2.32,0.0,0.3,20.57,0.0
2,2023-01-22 21:08:43,2023-01-22 21:20:41,1,1.77,1,N,170,45,1,9.91,0.5,0.5,0.0,0.0,0.3,13.21,2.5
1,2023-01-29 22:28:53,2023-01-29 22:49:12,2,6.5,1,N,234,202,1,24.03,0.5,0.5,0.0,9.36,0.3,34.19,0.0
1,2023-01-12 15:00:23,2023-01-12 15:04:27,1,0.94,1,N,76,223,1,6.73,0.5,0.5,1.63,0.0,0.3,11.66,2.5
2,2023-01-11 21:01:41,2023-01-11 21:30:23,1,2.18,2,N,117,132,1,15.51,0.0,0.5,1.75,0.0,0.3,20.56,2.5
2,2023-01-26 07:05:21,2023-01-26 07:38:38,2,4.34,1,N,7,79,2,22.38,0.5,0.5,4.68,0.0,0.3,30.36,2.5
2,2023-01-20 17:17:47,2023-01-20 17:30:37,1,2.35,1,N,114,7,2,12.36,0.5,0.5,2.47,0.0,0.3,15.63,0.0
2,2023-01-13 12:04:33,2023-01-13 12:08:44,2,0.74,1,N,232,116,2,5.19,0.5,0.5,1.43,0.0,0.3,7.42,0.0
2,2023-01-03 08:19:17,2023-01-03 08:41:42,1,4.09,1,N,247,102,1,18.58,0.0,0.5,1.93,0.0,0.3,21.31,0.0
2,2023-01-16 18:48:02,2023-01-16 18:56:52,1,1.54,1,N,237,72,1,9.28,0.5,0.5,1.08,0.0,0.3,13.66,2.5
2,2023-01-12 11:26:37,2023-01-12 11:36:54,1,1.29,1,N,45,224,1,8.8,0.0,0.5,1.33,0.0,0.3,10.93,0.0
2,2023-01-22 00:37:18,2023-01-22 00:46:25,1,1.88,1,N,63,110,3,10.16,0.5,0.5,1.86,0.0,0.3,15.32,2.5
1,2023-01-28 21:00:15,2023-01-28 21:11:40,1,1.86,1,N,45,45,1,10.44,0.0,0.5,2.5,0.0,0.3,13.74,0.0
1,2023-01-21 15:39:20,2023-01-21 16:02:10,2,3.42,1,N,73,114,1,17.33,0.5,0.5,0.0,0.0,0.3,20.63,2.5
1,2023-01-13 07:46:36,2023-01-13 08:20:43,1,5.88,1,N,114,234,1,25.85,0.5,0.5,3.64,0.0,0.3,32.79,2.5
1,2023-01-11 08:03:57,2023-01-11 08:15:33,3,1.29,1,N,100,246,1,8.58,0.0,0.5,0.0,0.0,0.3,9.38,0.0
2,2023-01-28 08:25:35,2023-01-28 09:16:53,1,3.25,1,N,170,162,2,23.77,0.5,0.5,0.0,0.0,0.3,24.57,0.0
1,2023-01-05 08:11:23,2023-01-05 08:15:46,5,0.83,1,N,79,158,1,5.66,0.5,0.5,1.08,0.0,0.3,10.04,2.5
2,2023-01-19 12:39:36,2023-01-19 12:46:48,3,0.73,1,N,45,247,1,6.51,0.0,0.5,0.0,0.0,0.3,9.81,2.5
2,2023-01-09 14:54:45,2023-01-09 15:18:07,2,3.35,1,N,232,161,1,17.37,0.5,0.5,4.04,0.0,0.3,22.21,0.0
1,2023-01-07 17:58:29,2023-01-07 18:06:27,2,0.9,1,N,234,73,2,7.1,0.5,0.5,0.0,0.0,0.3,10.4,2.5
2,2023-01-29 13:07:27,2023-01-29 13:11:38,2,0.83,5,N,7,113,2,6.69,0.5,0.5,0.0,0.0,0.3,9.99,2.5
1,2023-01-03 06:17:44,2023-01-03 06:25:42,2,1.52,1,N,7,89,1,9.09,1.0,0.5,1.73,0.0,0.3,11.62,0.0
1,2023-01-27 10:04:15,2023-01-27 11:09:39,2,7.24,1,N,158,167,1,37.32,0.5,0.5,0.0,0.0,0.3,40.62,2.5
2,2023-01-15 19:36:27,2023-01-15 19:43:28,2,1.35,1,N,87,186,2,8.1,0.0,0.5,0.0,0.0,0.3,8.9,0.0
1,2023-01-22 23:18:06,2023-01-22 23:22:48,5,0.96,1,N,29,87,1,6.24,0.5,0.5,1.19,0.0,0.3,10.73,2.5
2,2023-01-15 18:44:41,2023-01-15 18:59:54,5,2.59,1,N,76,246,2,13.79,0.5,0.5,3.36,0.93,0.3,21.38,2.5
2,2023-01-11 11:32:58,2023-01-11 11:35:22,2,0.39,1,N,236,36,1,5.19,0.5,0.5,1.41,0.0,0.3,9.9,2.5
2,2023-01-08 21:15:32,2023-01-08 21:26:54,1,4.15,1,N,7,120,1,16.68,0.0,0.5,4.38,15.68,0.3,40.04,2.5
1,2023-01-11 05:49:15,2023-01-11 05:55:36,1,1.34,1,N,158,247,2,8.2,0.0,0.5,0.0,9.62,0.3,18.62,0.0
1,2023-01-11 14:54:33,2023-01-11 15:01:42,2,1.57,1,N,25,113,1,9.37,0.5,0.5,1.57,0.0,0.3,14.24,2.5
1,2023-01-06 06:51:24,2023-01-06 07:14:08,3,2.62,1,N,120,73,1,15.81,0.5,0.5,2.63,0.0,0.3,21.74,2.5
2,2023-01-19 06:12:59,2023-01-19 06:25:33,1,3.66,1,N,45,116,2,16.23,0.0,0.5,4.01,0.0,0.3,23.54,2.5
2,2023-01-26 20:40:28,2023-01-26 21:00:44,1,3.63,6,N,186,121,2,17.15,1.0,0.5,0.0,8.93,0.3,29.38,2.5
2,2023-01-11 20:26:04,2023-01-11 20:32:24,4,1.33,1,N,232,100,1,7.65,1.0,0.5,0.0,1.91,0.3,10.36,0.0
2,2023-01-07 18:30:36,2023-01-07 18:45:38,1,2.35,1,N,247,163,1,12.61,1.0,0.5,1.36,0.0,0.3,14.77,0.0
1,2023-01-22 15:02:07,2023-01-22 16:07:38,1,8.62,1,N,232,186,1,40.35,0.0,0.5,0.0,0.0,0.3,41.15,0.0
1,2023-01-15 16:32:09,2023-01-15 16:37:36,1,1.85,1,N,96,163,1,7.91,0.5,0.5,1.47,0.0,0.3,10.18,0.0
1,2023-01-20 16:40:23,2023-01-20 16:54:58,1,2.42,1,N,202,96,4,13.2,1.0,0.5,0.0,0.0,0.3,16.5,2.5
2,2023-01-28 16:40:36,2023-01-28 16:55:24,1,1.97,1,N,186,78,1,12.57,0.5,0.5,1.46,0.0,0.3,17.33,2.5
2,2023-01-17 08:32:21,2023-01-17 08:34:48,1,1.44,1,N,59,7,1,7.02,0.5,0.5,0.0,0.0,0.3,7.82,0.0
2,2023-01-25 08:32:52,2023-01-25 08:38:20,1,0.94,1,N,129,89,1,6.82,0.5,0.5,1.69,0.0,0.3,11.81,2.5
1,2023-01-26 06:28:04,2023-01-26 06:43:23,1,3.21,3,N,234,110,3,15.34,1.0,0.5,2.3,0.0,0.3,20.94,2.5
2,2023-01-27 17:29:51,2023-01-27 17:39:41,1,1.9,1,N,76,36,3,10.2,0.5,0.5,2.49,0.0,0.3,15.99,2.5
2,2023-01-14 19:07:15,2023-01-14 19:39:35,1,4.06,1,N,54,132,1,19.99,1.0,0.5,3.99,14.81,0.3,42.09,2.5
2,2023-01-21 01:35:44,2023-01-21 02:23:51,1,5.64,1,N,247,87,2,29.59,0.5,0.5,5.28,1.82,0.3,39.99,2.5
1,2023-01-29 20:53:09,2023-01-29 21:01:29,1,2.18,1,N,97,73,1,10.75,0.0,0.5,2.15,0.0,0.3,16.2,2.5
2,2023-01-25 21:07:17,2023-01-25 21:08:42,2,0.19,4,N,129,162,2,3.64,1.0,0.5,0.0,0.0,0.3,4.44,0.0
1,2023-01-21 18:53:20,2023-01-21 18:59:46,1,1.2,1,N,247,162,1,7.16,1.0,0.5,1.43,0.0,0.3,9.39,0.0
2,2023-01-05 06:23:17,2023-01-05 07:16:15,1,6.41,1,N,128,114,1,32.51,0.0,0.5,6.84,0.0,0.3,42.65,2.5
2,2023-01-07 08:16:33,2023-01-07 08:28:09,2,2.13,1,N,72,87,1,10.62,1.0,0.5,0.0,0.0,0.3,11.42,0.0
2,2023-01-01 11:26:54,2023-01-01 11:35:46,1,2.33,1,N,78,54,1,11.51,0.0,0.5,3.07,0.0,0.3,17.88,2.5
2,2023-01-29 15:30:20,2023-01-29 16:11:20,3,4.42,1,N,53,110,2,24.08,1.0,0.5,0.0,0.0,0.3,27.38,2.5
1,2023-01-08 14:23:30,2023-01-08 14:37:37,2,2.92,1,N,67,87,1,14.33,1.0,0.5,1.94,0.0,0.3,19.57,2.5
1,2023-01-11 20:44:48,2023-01-11 21:10:02,1,2.88,1,N,151,202,1,16.38,1.0,0.5,3.46,0.0,0.3,23.14,2.5
2,2023-01-03 18:18:33,2023-01-03 18:39:21,1,2.1,1,N,29,96,1,13.55,0.5,0.5,1.82,0.0,0.3,18.67,2.5
1,2023-01-31 13:36:45,2023-01-31 13:40:21,1,0.74,1,N,162,121,1,5.55,0.5,0.5,0.92,0.0,0.3,9.77,2.5
2,2023-01-07 18:19:05,2023-01-07 18:41:14,1,1.95,1,N,86,72,1,13.7,0.5,0.5,3.11,0.0,0.3,20.11,2.5
1,2023-01-02 17:05:32,2023-01-02 17:16:15,2,2.05,1,N,162,132,1,10.81,0.0,0.5,2.38,0.0,0.3,16.49,2.5
2,2023-01-12 12:36:56,2023-01-12 12:40:15,1,0.52,1,N,163,110,1,4.77,0.0,0.5,1.21,0.0,0.3,6.78,0.0
1,2023-01-31 22:37:39,2023-01-31 23:20:35,1,8.91,1,N,162,100,2,36.52,0.5,0.5,8.17,6.24,0.3,51.73,0.0
2,2023-01-08 16:59:59,2023-01-08 17:03:17,1,1.36,1,N,33,161,1,7.52,0.0,0.5,0.0,0.0,0.3,8.32,0.0
2,2023-01-22 09:44:00,2023-01-22 09:56:42,1,3.01,1,N,237,167,1,13.84,0.5,0.5,0.0,0.0,0.3,17.14,2.5
2,2023-01-18 09:40:00,2023-01-18 09:46:19,1,2.01,1,N,113,79,1,10.05,0.5,0.5,1.43,15.79,0.3,28.07,0.0
1,2023-01-17 20:46:45,2023-01-17 20:48:42,1,0.62,1,N,234,87,1,5.08,0.5,0.5,0.73,0.0,0.3,6.61,0.0
1,2023-01-14 18:23:52,2023-01-14 18:27:15,1,0.98,1,N,53,97,1,5.62,0.5,0.5,1.5,0.0,0.3,10.42,2.5
1,2023-01-30 09:43:23,2023-01-30 10:00:41,1,1.92,1,N,1,100,2,11.99,1.0,0.5,3.27,0.0,0.3,16.06,0.0
2,2023-01-23 19:03:17,2023-01-23 19:54:47,1,12.23,1,N,170,161,1,45.66,0.5,0.5,5.91,0.0,0.3,54.87,2.5
1,2023-01-08 23:47:11,2023-01-08 23:57:32,1,1.94,1,N,73,236,3,10.89,1.0,0.5,2.03,0.0,0.3,16.22,2.5
1,2023-01-11 17:24:49,2023-01-11 17:34:55,1,2.46,1,N,234,1,1,11.88,0.0,0.5,1.95,0.0,0.3,17.13,2.5
1,2023-01-24 18:53:11,2023-01-24 19:46:03,2,7.32,5,N,25,29,1,35.5,0.5,0.5,5.96,0.0,0.3,44.76,2.5
1,2023-01-02 16:34:26,2023-01-02 16:37:48,1,0.91,1,N,186,63,1,5.53,0.5,0.5,1.53,0.0,0.3,7.86,0.0
1,2023-01-03 20:54:59,2023-01-03 21:12:49,1,2.59,1,N,132,25,1,14.6,0.5,0.5,3.24,0.0,0.3,18.64,0.0
1,2023-01-20 11:47:52,2023-01-20 12:20:08,3,3.98,1,N,158,89,1,22.25,0.0,0.5,4.87,0.0,0.3,27.92,0.0
2,2023-01-16 11:03:09,2023-01-16 11:21:07,1,2.91,1,N,33,110,2,14.65,1.0,0.5,1.63,15.16,0.3,32.24,0.0
2,2023-01-24 01:14:58,2023-01-24 01:41:50,2,5.2,1,N,25,236,1,22.72,1.0,0.5,5.86,0.0,0.3,31.88,2.5
2,2023-01-01 14:02:04,2023-01-01 14:16:21,2,1.53,1,N,117,97,2,9.1,0.0,0.5,1.04,6.16,0.3,19.6,2.5
2,2023-01-14 19:39:32,2023-01-14 19:53:01,1,1.76,1,N,114,36,2,11.08,0.5,0.5,2.86,0.0,0.3,14.74,0.0
1,2023-01-10 07:10:26,2023-01-10 07:25:50,2,2.74,4,N,67,162,3,13.2,1.0,0.5,0.0,0.0,0.3,14.0,0.0
2,2023-01-24 06:25:12,2023-01-24 06:28:41,1,0.85,1,N,67,73,1,6.31,1.0,0.5,0.0,0.0,0.3,9.61,2.5
1,2023-01-16 15:26:50,2023-01-16 17:03:11,2,12.32,1,N,232,114,2,58.18,1.0,0.5,0.0,0.0,0.3,61.48,2.5
2,2023-01-08 07:35:44,2023-01-08 08:20:04,1,7.25,1,N,232,54,1,32.74,1.0,0.5,0.0,0.0,0.3,33.54,0.0
1,2023-01-12 04:51:39,2023-01-12 05:13:20,1,2.71,1,N,36,73,1,15.87,0.5,0.5,2.59,0.0,0.3,21.76,2.5
1,2023-01-14 17:33:04,2023-01-14 17:52:52,1,2.9,1,N,261,232,2,14.54,0.5,0.5,0.0,0.0,0.3,17.84,2.5
1,2023-01-08 21:18:52,2023-01-08 21:49:06,2,5.77,1,N,29,120,1,25.25,0.5,0.5,0.0,0.0,0.3,26.05,0.0
2,2023-01-06 12:10:06,2023-01-06 12:23:02,1,3.02,5,N,96,170,1,13.4,0.0,0.5,1.46,0.0,0.3,15.66,0.0
1,2023-01-01 09:24:09,2023-01-01 09:52:03,3,4.44,1,N,237,1,1,21.49,0.0,0.5,5.32,0.0,0.3,30.11,2.5
2,2023-01-15 17:45:13,2023-01-15 17:58:23,4,2.04,1,N,132,232,1,11.21,0.0,0.5,1.21,0.0,0.3,15.72,2.5
1,2023-01-26 07:33:15,2023-01-26 07:40:45,1,1.49,1,N,116,170,1,8.27,0.5,0.5,1.55,0.0,0.3,10.62,0.0
1,2023-01-02 18:44:24,2023-01-02 18:52:06,4,1.83,2,N,97,89,1,9.3,1.0,0.5,2.0,0.0,0.3,12.1,0.0
1,2023-01-19 23:21:35,2023-01-19 23:54:46,5,7.07,1,N,237,100,1,29.61,0.5,0.5,5.52,0.0,0.3,35.93,0.0
2,2023-01-03 09:35:07,2023-01-03 09:57:05,1,2.37,4,N,53,100,2,14.09,1.0,0.5,2.44,5.06,0.3,24.89,2.5
2,2023-01-27 14:30:59,2023-01-27 14:48:08,1,3.29,1,N,36,76,2,15.28,1.0,0.5,2.72,0.0,0.3,18.8,0.0
1,2023-01-18 06:57:59,2023-01-18 07:02:17,1,0.8,1,N,36,224,2,6.16,0.5,0.5,0.0,15.88,0.3,22.84,0.0
1,2023-01-25 11:25:54,2023-01-25 11:37:06,1,1.53,1,N,129,29,2,10.26,0.5,0.5,0.0,0.0,0.3,11.06,0.0
2,2023-01-03 09:22:40,2023-01-03 09:33:33,2,2.56,1,N,224,186,1,12.22,0.5,0.5,3.2,0.0,0.3,16.22,0.0
2,2023-01-15 17:01:36,2023-01-15 17:09:00,1,2.68,1,N,224,59,1,10.62,0.5,0.5,2.45,0.0,0.3,16.37,2.5
2,2023-01-09 13:38:34,2023-01-09 13:58:45,1,4.83,1,N,163,224,1,19.3,0.0,0.5,5.4,0.0,0.3,28.0,2.5
2,2023-01-10 17:12:21,2023-01-10 17:27:31,1,2.16,1,N,132,87,2,12.54,0.0,0.5,2.47,0.0,0.3,15.81,0.0
2,2023-01-13 21:07:50,2023-01-13 21:30:37,1,2.02,1,N,102,7,2,14.01,0.5,0.5,3.72,0.0,0.3,21.03,2.5
1,2023-01-09 13:10:52,2023-01-09 13:36:14,2,3.85,1,N,158,163,1,18.84,0.5,0.5,2.33,0.0,0.3,24.47,2.5
2,2023-01-06 19:00:41,2023-01-06 19:23:29,2,2.44,2,N,76,121,1,15.98,0.5,0.5,3.72,0.0,0.3,23.0,2.5
1,2023-01-03 18:40:50,2023-01-03 19:10:18,1,2.07,1,N,129,73,2,15.56,0.5,0.5,3.96,0.0,0.3,22.82,2.5
2,2023-01-23 09:31:48,2023-01-23 10:03:16,1,4.68,1,N,202,45,1,22.43,1.0,0.5,4.8,0.0,0.3,30.53,2.5
2,2023-01-15 19:06:42,2023-01-15 19:10:52,1,0.86,1,N,237,102,1,6.4,0.0,0.5,0.0,0.0,0.3,7.2,0.0
2,2023-01-09 16:43:12,2023-01-09 16:50:37,6,2.02,1,N,167,158,2,9.37,0.0,0.5,1.76,0.0,0.3,11.93,0.0
1,2023-01-04 08:52:49,2023-01-04 09:05:14,1,2.97,1,N,232,86,1,14.06,0.0,0.5,2.21,0.0,0.3,19.57,2.5
1,2023-01-20 19:33:41,2023-01-20 20:05:13,1,6.93,1,N,247,161,4,28.19,0.5,0.5,6.27,0.0,0.3,37.76,2.5
2,2023-01-01 19:34:04,2023-01-01 19:44:01,1,2.07,1,N,97,202,2,10.59,0.5,0.5,0.0,0.0,0.3,11.39,0.0
1,2023-01-14 19:54:59,2023-01-14 19:58:10,1,0.86,1,N,202,72,1,6.52,0.0,0.5,0.0,0.0,0.3,7.32,0.0
2,2023-01-06 15:13:26,2023-01-06 15:23:42,2,2.26,1,N,247,113,1,11.23,0.5,0.5,1.62,0.0,0.3,16.15,2.5
2,2023-01-08 19:58:54,2023-01-08 20:12:53,1,4.44,1,Y,73,250,1,17.58,1.0,0.5,2.18,0.0,0.3,23.06,2.5
1,2023-01-21 22:54:28,2023-01-21 23:39:20,1,4.04,1,N,54,158,2,24.95,0.5,0.5,2.61,0.0,0.3,28.36,0.0
1,2023-01-30 18:18:40,2023-01-30 18:22:19,3,0.95,1,N,121,120,1,6.31,0.5,0.5,1.06,0.0,0.3,8.17,0.0
1,2023-01-24 06:02:18,2023-01-24 06:10:06,1,2.13,1,N,237,161,2,9.81,0.5,0.5,0.0,0.0,0.3,13.11,2.5
1,2023-01-03 19:52:23,2023-01-03 19:54:23,2,0.33,1,N,237,261,2,4.12,0.5,0.5,0.0,0.0,0.3,4.92,0.0
2,2023-01-30 10:11:40,2023-01-30 10:19:56,3,4.26,5,N,234,132,1,15.58,1.0,0.5,3.01,0.0,0.3,21.89,2.5
1,2023-01-14 12:24:15,2023-01-14 12:53:56,1,2.5,1,N,151,120,2,15.91,0.5,0.5,4.23,0.0,0.3,23.44,2.5
2,2023-01-11 19:14:03,2023-01-11 19:31:03,2,2.36,1,N,100,53,1,13.28,1.0,0.5,0.0,0.0,0.3,14.08,0.0
